airfoil_id,version_id,alpha_deg,reynolds_number,cl,cd,perf_source,perf_rule,is_anomaly
ag14,ag14_v2,4,300000,0.4112491194898784,0.012009363922332717,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v2,6,300000,0.6175349829744281,0.017235677313163437,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v2,8,300000,0.8661452923445488,0.023986470163312634,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v2,10,300000,1.026557359265105,0.03503202902915306,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v2,12,300000,1.2663175663970252,0.043835723875236154,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v2,14,300000,1.250297678578115,0.04999262331649932,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v2,16,300000,1.1498332086962642,0.05805736893916387,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v2,-4,500000,-0.4225829804229388,0.012217355627692718,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v2,-2,500000,-0.21694597147422923,0.009059044048376432,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v2,0,500000,0.0,0.007987945651082082,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v2,2,500000,0.2125913746753413,0.008474322021236755,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v2,4,500000,0.413096413141597,0.012377666731670359,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v2,6,500000,0.6243389118388653,0.0167821744650083,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v2,8,500000,0.818365981052352,0.02520004009248973,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v2,10,500000,1.0646300970603806,0.03582050044067921,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v2,12,500000,1.2992758616234685,0.04826554400711305,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v2,14,500000,1.1959798702426625,0.053309558984532414,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v2,16,500000,1.1150375447854772,0.05590516242778065,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v2,-4,1000000,-0.44545976562452394,0.012683708303259732,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v2,-2,1000000,-0.22098764598968332,0.009128961794180785,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v2,0,1000000,0.0,0.008037675657051949,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v2,2,1000000,0.21775133725116644,0.008869140007250241,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v2,4,1000000,0.4191455870522168,0.012351926371942074,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v2,6,1000000,0.6267279024677298,0.017792625500524,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v2,8,1000000,0.8449914117635321,0.02645618539307184,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v2,10,1000000,1.1234683908579173,0.03473532359723805,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v2,12,1000000,1.3283855309187258,-0.04783087230545907,synthetic,synthetic_aero_model_v1,1
ag14,ag14_v2,14,1000000,1.2790939181066885,0.05468386384900449,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v2,16,1000000,1.206090851580856,0.06145253485059971,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v3,-4,100000,-0.3973358041561841,0.011573190392405229,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v3,-2,100000,-0.19594744904403302,0.009263694784127979,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v3,0,100000,0.0,0.008083604763949634,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v3,2,100000,0.19118913473743604,0.008514589535255053,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v3,4,100000,0.41199473657000873,0.011748405597981085,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v3,6,100000,0.5894457160933693,0.016587626171515883,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v3,8,100000,0.7912167233975356,0.024753538987059707,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v3,10,100000,0.9482071789909419,0.03572299711989168,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v3,12,100000,1.1484531076271427,0.045716417919724854,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v3,14,100000,1.1524333825894675,0.050418322789785856,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v3,16,100000,1.059938139078167,0.05788423833687006,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v3,-4,300000,-0.42974194341547894,0.012736267670467776,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v3,-2,300000,-0.20885978306073738,0.009031042631533927,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v3,0,300000,0.0,0.008065968082684942,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v3,2,300000,0.19675034559642715,0.009287633110043861,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v3,4,300000,0.42394113821209006,0.012149740371891184,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v3,6,300000,0.6255872985693917,0.015746063613068434,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v3,8,300000,0.8155713051821141,0.024620963338342766,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v3,10,300000,1.0406306909730858,0.035348501854355854,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v3,12,300000,1.3074770978167907,0.0472334035368684,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v3,14,300000,1.1834625946994624,0.05223386048916732,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v3,16,300000,1.0562186727586493,0.05942924974986745,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v3,-4,500000,-0.4355186618702846,0.0123824770097859,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v3,-2,500000,-0.21593243599227152,0.008607665619866948,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v3,0,500000,0.0,0.008366682856490814,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v3,2,500000,0.21066854192242448,0.008617317306692908,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v3,4,500000,0.4221917943977742,0.012788371049606126,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v3,6,500000,0.6375741905085996,0.018246893239657842,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v3,8,500000,0.7902200675491874,0.024334707991837245,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v3,10,500000,1.001445023695535,0.03671024144949219,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v3,12,500000,1.2748218490314633,-0.045943950298190234,synthetic,synthetic_aero_model_v1,1
ag14,ag14_v3,14,500000,1.2659216553237964,0.05150112365060577,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v3,16,500000,1.1262470461996825,0.059946157411742,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v3,-4,1000000,-0.42398166014046795,0.01221160649890053,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v3,-2,1000000,-0.21881869114674163,0.008952933663502874,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v3,0,1000000,0.0,0.00797433911982184,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v3,2,1000000,0.2205495513059965,0.008952374287544005,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v3,4,1000000,0.4468985406804318,0.012645890560000152,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v3,6,1000000,0.6663546271615515,0.017330420604875902,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v3,8,1000000,0.8703284958710584,0.023943917743943357,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v3,10,1000000,1.0883824410520226,0.03381421882780868,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v3,12,1000000,1.3368389023538612,0.046884170452512954,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v3,14,1000000,1.2934966672341435,0.05218661643406376,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v3,16,1000000,1.162733552622197,0.06541750968168895,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v4,-4,100000,-0.38790139112605565,0.01175588647909569,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v4,-2,100000,-0.1980848691610649,0.008374355901561981,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v4,0,100000,0.0,0.008308670945109698,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v4,2,100000,0.19505402238356212,0.008969479121031888,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v4,4,100000,0.3863577426917305,0.012334755725147707,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v4,6,100000,0.5765983012790663,0.01694155453029087,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v4,8,100000,0.7742994108859618,0.02273270039901247,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v4,10,100000,0.9496607974495596,0.032634366959420215,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v4,12,100000,1.2511357462453818,0.04322845917695105,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v4,14,100000,1.11922597174528,0.05062591916212701,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v4,16,100000,1.0696204291542648,0.0536811783371361,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v4,-4,300000,-0.42088511645215515,0.01247499685039028,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v4,-2,300000,-0.8145437616313231,0.009259910107214178,synthetic,synthetic_aero_model_v1,1
ag14,ag14_v4,0,300000,0.0,0.007906551863703839,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v4,2,300000,0.19878116944093624,0.008987230821415178,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v4,4,300000,0.42024944316044405,0.012053657923052262,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v4,6,300000,0.6137489313308688,0.016701457987956716,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v4,8,300000,0.8218828955318079,0.025555725905188047,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v4,10,300000,1.0604600554538117,0.030125525272449747,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v4,12,300000,1.2681571944433443,0.04738716127604054,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v4,14,300000,1.2074671830075396,0.051869134454410465,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v4,16,300000,1.0702813242055715,0.058706389790554696,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v4,-4,500000,-0.43187295064717457,0.012471044877120982,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v4,-2,500000,-0.2045586296722969,0.00897178646408794,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v4,0,500000,0.0,0.0075300557799265234,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v4,2,500000,0.2137782831403455,0.009465788780368798,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v4,4,500000,1.5935797504807268,0.012396244557100847,synthetic,synthetic_aero_model_v1,1
ag14,ag14_v4,6,500000,0.6438908407184144,0.016321793057424712,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v4,8,500000,0.8168359575417138,0.024989026838799895,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v4,10,500000,1.0395258678837682,0.03608624669182905,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v4,12,500000,1.2783799298926057,0.04237412953990684,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v4,14,500000,1.2244292819106248,0.05258473018301392,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v4,16,500000,1.148523584500547,0.05787558239034509,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v4,-4,1000000,-0.4351421750903378,0.012895514417254627,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v4,-2,1000000,-0.22156212491227223,0.009125076843003191,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v4,0,1000000,0.0,0.008202743620877884,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v4,2,1000000,0.2295106454012043,0.008648044845633071,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v4,4,1000000,0.4531961413507298,0.012704950201809919,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v4,6,1000000,0.6557578513419487,0.0181619171548231,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v4,8,1000000,0.8633475036231079,0.02515643753502795,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v4,10,1000000,1.0966597788168289,0.033546173801275524,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v4,12,1000000,1.381415565631488,0.04796492793623377,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v4,14,1000000,1.317155000077609,0.05395119340728792,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v4,16,1000000,1.1977972507795955,0.0616270615523502,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v5,-4,100000,-0.3689478109123686,0.011879874276868076,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v5,-2,100000,-0.19587743824988607,0.009211067203574301,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v5,0,100000,0.0,0.008099326123029753,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v5,2,100000,0.19806102627741468,0.009482202574479882,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v5,4,100000,0.3830770638639688,0.011821907899549731,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v5,6,100000,0.5862312003653226,0.01654621358444842,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v5,8,100000,0.796338421479612,0.024964607302588364,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v5,10,100000,0.9908107030729575,0.031540324384904415,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v5,12,100000,1.1358605279251832,-0.04260216262079618,synthetic,synthetic_aero_model_v1,1
ag14,ag14_v5,14,100000,1.1159726083026604,0.04877835824874029,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v5,16,100000,1.0778045336837037,0.05965230147625098,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v5,-4,300000,-0.42840078726834074,0.012157669996804205,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v5,-2,300000,-0.20605195037803198,0.008980046469983096,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v5,0,300000,0.0,0.00781480098002511,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v5,2,300000,0.2106028668378245,0.009050736060721796,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v5,4,300000,0.4152008945356773,0.011950008809011696,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v5,6,300000,0.6289390170822063,0.017294530563141137,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v5,8,300000,0.8138763066258505,0.024111995143102954,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v5,10,300000,0.9930658886046054,0.03414866359730163,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v5,12,300000,1.2277919008728673,0.04347126184072616,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v5,14,300000,1.1942605306342928,0.05201160049874597,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v5,16,300000,1.1096596863008377,0.058210024275063506,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v5,-4,500000,-0.41309274516055927,0.011814299171248368,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v5,-2,500000,-0.21471595672942945,0.009087737543584929,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v5,0,500000,0.0,0.007923456741541686,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v5,2,500000,0.20712464962692478,0.008803104247046617,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v5,4,500000,0.4214466362637618,0.012324705076777834,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v5,6,500000,0.6563636008928265,0.01795810029888364,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v5,8,500000,0.827645806009619,0.025948795787946868,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v5,10,500000,1.0556523972505556,0.03337143950842625,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v5,12,500000,1.290888858070772,0.047595057654369166,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v5,14,500000,1.259912477114171,0.05063313299211997,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v5,16,500000,1.1190977562967506,0.05806315470723884,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v5,-4,1000000,-0.4332032572734904,0.012142104994878698,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v5,-2,1000000,-0.213688098477732,0.009484395851553728,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v5,0,1000000,0.0,0.007554911389459504,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v5,2,1000000,0.22436965211397403,0.009336494515082977,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v5,4,1000000,0.44213681732564025,0.01212389195692557,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v5,6,1000000,0.6649779614969648,0.018082140831458933,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v5,8,1000000,0.8511113455625734,0.024643935085506673,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v5,10,1000000,1.081248519840287,0.0370495635519267,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v5,12,1000000,1.328909553597557,0.04955301765475188,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v5,14,1000000,1.2933702061236412,0.05346671602132856,synthetic,synthetic_aero_model_v1,0
ag14,ag14_v5,16,1000000,1.2086149106763753,0.0598079952184768,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,-4,100000,-0.3919247236019155,0.012541271439731367,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,-2,100000,-0.19748885408530628,0.008997013752957445,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,0,100000,0.0,0.00842523856343487,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,2,100000,0.19458644921854387,0.009014222292711604,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,4,100000,0.3896336820839287,0.011602938700494976,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,6,100000,0.5631441259095934,0.016156080493829987,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,8,100000,0.7766111736443099,0.023358898937847112,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,10,100000,0.9546444776934284,0.03271036072283964,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,12,100000,1.1224040233689387,0.04225082267089195,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,14,100000,1.137579956840345,0.052060892847360485,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,16,100000,1.062254878292801,0.053874208030008405,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,-4,300000,-0.4301211433860115,0.012157324188084233,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,-2,300000,-0.20676458668318323,0.008863425965626618,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,0,300000,0.0,0.007641857030571879,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,2,300000,0.20975788686670852,0.008848893265661316,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,4,300000,0.40733352294297587,0.01171551139397947,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,6,300000,0.6449988239170963,0.016824380856207244,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,8,300000,0.8107154734014208,0.024098120759887435,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,10,300000,1.0208503789077732,0.033846133910139145,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,12,300000,1.2547129989845933,0.04363833527408785,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,14,300000,1.2390297759026248,0.055094751242694716,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,16,300000,1.1263722633731899,0.06020791994436601,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,-4,500000,-0.4201837636055124,0.011109487590284739,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,-2,500000,-0.20874988874123446,0.009204546839497625,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,0,500000,0.0,0.00797086846781193,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,2,500000,0.21710467785138154,0.009290050257496548,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,4,500000,0.41567870443624827,0.011966213711806006,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,6,500000,0.6291262915951181,0.018445860748873295,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,8,500000,0.8580659834769944,0.02414406795364633,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,10,500000,1.0696784592666309,0.0350893274640613,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,12,500000,1.256062815177274,0.04510679672916007,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,14,500000,1.2720687415096152,0.05169172347320885,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,16,500000,1.1486721385619296,0.06202298213781474,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,-4,1000000,-0.4345881501529809,0.011891073095959204,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,-2,1000000,-0.21269139147733304,0.00899664866274707,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,0,1000000,0.0,0.007963960435566275,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,2,1000000,0.2236081219665919,0.008958531207480745,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,4,1000000,0.44626627348198356,0.012543939573574782,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,6,1000000,0.653078550340747,0.016856850800395253,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,8,1000000,0.8667773414152553,0.024914230039386254,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,10,1000000,1.122746830276581,0.0351366643501283,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,12,1000000,1.3263530977047933,0.04716963323386995,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,14,1000000,1.326747634094776,0.05362628826681988,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v1,16,1000000,1.2074800006220792,0.05881439900116793,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v2,-4,100000,-0.39254937768141984,0.0122762659963642,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v2,-2,100000,-0.1988417055138069,0.008822158877794231,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v2,0,100000,0.0,0.007796817456260591,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v2,2,100000,0.19757386511728622,0.009100070452737192,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v2,4,100000,0.39889334511907026,0.011716024784114602,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v2,6,100000,0.5773812233268242,0.015764255562378423,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v2,8,100000,0.751744118044841,0.024842655275473663,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v2,10,100000,1.0143435116971584,0.03294713028083554,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v2,12,100000,1.2157204543492122,0.040779297996914515,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v2,14,100000,1.1618416817229238,0.049310263955314154,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v2,16,100000,1.0703027280297406,0.058870702799670944,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v2,-4,300000,-0.4149014416648627,0.012117665986477712,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v2,-2,300000,-0.2155119528263202,0.009314472087585216,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v2,0,300000,0.0,0.007991590787029454,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v2,2,300000,0.20277788326947305,0.009156646917282048,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v2,4,300000,0.4253843231935689,0.010893933381647168,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v2,6,300000,0.5894957464263197,0.017387654570502703,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v2,8,300000,0.8169949590416378,0.02370291166107307,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v2,10,300000,1.022300215331312,0.03418642629753987,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v2,12,300000,1.2370729424192017,0.04277058627900998,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v2,14,300000,1.205182407498331,0.05423657251706593,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v2,16,300000,1.1711892910208375,0.059971936670281084,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v2,-4,500000,-0.4072862758003008,0.01237466523694583,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v2,-2,500000,-0.20780961740471007,0.008983944741663962,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v2,0,500000,0.0,0.008241655093879202,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v2,2,500000,0.20854779980392577,0.009060827764255342,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v2,4,500000,0.41590475118906894,0.01153437116470653,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v2,6,500000,0.6515284533572293,0.01757702789173901,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v2,8,500000,0.8299734474089905,0.02576026285515694,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v2,10,500000,1.0064299268518673,0.03208474737032855,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v2,12,500000,1.2822533920864714,0.04450238064279252,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v2,14,500000,1.2772972496353656,0.05533357003274151,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v2,16,500000,1.1303523617916782,0.05947329839899707,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v2,-4,1000000,-0.4183083343746443,0.012639471867237679,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v2,-2,1000000,-0.22443166706924858,0.008985560144641073,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v2,0,1000000,0.0,0.008376310983772924,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v2,2,1000000,0.21832081830550173,0.008284056645942157,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v2,4,1000000,0.45062713590069176,0.0126392885827591,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v2,6,1000000,0.6675570157143158,0.017727898365593537,synthetic,synthetic_aero_model_v1,0
ag455ct02r,ag455ct02r_v2,8,1000000,0.8946053654397422,0.024363533360108918,synthetic,synthetic_aero_model_v1,0
